Link,Jugador,Equipo,Origen,Posicion Principal,Provincia,Competición
https://es.besoccer.com/jugador/asier-339140,Asier Gomes,CD Covadonga,Oviedo,Extremo izquierdo,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/samuel-perez-951437,Samu Pérez,CD Covadonga,Gijón,Delantero,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/vicente-234503,Vicente,CD Covadonga,Oviedo (Asturias),Extremo izquierdo,Asturias,2 RFEF Grupo 1
https://es.besoccer.com/jugador/adrian-turmo-948648,Turmo,CD Covadonga,Palma de Mallorca,Delantero,Murcia,2 RFEF Grupo 1
https://es.besoccer.com/jugador/alex-padilla-993472,Alex Padilla,Bilbao Ath.,Zarautz,Portero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/oier-1023378,O. Gastesi,Bilbao Ath.,Alsasua (Navarra),Portero,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/hugo-rincon-993483,Hugo Rincón,Bilbao Ath.,Valtierra,Lateral derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/jon-de-luis-951719,Jon De Luis,Bilbao Ath.,Berbinzana (Navarra),Defensa central,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/dunabeitia-993479,A. Duñabeitia,Bilbao Ath.,Gernika (Vizcaya),Defensa central,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/eguiluz-993481,U. Eguiluz,Bilbao Ath.,Durango (Vizcaya),Defensa central,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/e-palacín-1024459,E. Palacín,Bilbao Ath.,Galdakao (Bizkaia),Lateral derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/eneko-1024476,E. Ebro,Bilbao Ath.,Bilbao,Defensa central,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/miguel-1024465,Barandalla,Bilbao Ath.,Barañain (Navarra),Lateral izquierdo,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/benat-larrea-3447565,Beñat Larrea,Bilbao Ath.,Antzuola,Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/i-sánchez-1024454,Ibon Sánchez,Bilbao Ath.,Getxo (Vizcaya),Mediapunta,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gerenabarrena-951504,Gerenabarrena,Bilbao Ath.,Lekeitio (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-jauregizar-3183522,M. Jauregizar,Bilbao Ath.,Bilbao,Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/p-canales-3188127,Peio Canales,Bilbao Ath.,Barrika (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/rego-993520,Rego,Bilbao Ath.,Bilbao,Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-sola-3188775,Javi Sola,Bilbao Ath.,Sanguesa,Mediocentro,Lérida,2 RFEF Grupo 2
https://es.besoccer.com/jugador/ibai-asenjo-godoy-993505,Ibai Asenjo,Bilbao Ath.,Ermua,Mediapunta,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/urko-759952,Izeta,Bilbao Ath.,Aia (Guipúzcoa),Delantero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-olabarrieta-3188124,A. Olabarrieta,Bilbao Ath.,Luiaondo,Extremo izquierdo,Ávila,2 RFEF Grupo 2
https://es.besoccer.com/jugador/mattheus-951536,Mattheus,Bilbao Ath.,Bilbao,Extremo izquierdo,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/varela-993510,Iker Varela,Bilbao Ath.,Barakaldo (Bizkaia),Extremo derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-hierro-3188125,Asier Hierro,Bilbao Ath.,Basauri,Delantero,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/inigo-lopez-951509,Iñigo López,Bilbao Ath.,Derio (Vizcaya),Delantero,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/e-izobodo-3302240,Elijah Gift,Bilbao Ath.,Corella (Navarra),Extremo derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/jon-tena-martinez,Jon Tena,Barakaldo,Irún (Guipúzcoa),Portero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/unai-perez-561041,Unai Pérez,Barakaldo,Ondarroa (Vizcaya),Portero,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/i-pedernales-878266,I. Pedernales,Barakaldo,Bermeo (Vizcaya),Lateral derecho,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/markel-991636,Markel,Barakaldo,Eibar,Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/borja-garcia-santamaria,Borja García,Barakaldo,Laredo (Cantabria),Defensa central,Cantabria,2 RFEF Grupo 2
https://es.besoccer.com/jugador/imanol-919327,Imanol,Barakaldo,Abadiño (Vizcaya),Lateral izquierdo,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/sagastibeltza-29107,Sagastibeltza,Barakaldo,Leitza (Navarra),Defensa central,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/oier-lopez-951491,Oier Lopez,Barakaldo,Bilbao,Lateral izquierdo,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/b-de-951487,B. De Jesús,Barakaldo,Larrabetzu (Vizcaya),Lateral derecho,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gaztanaga-67816,Jon Gaztañaga,Barakaldo,Andoain (Guipúzcoa),Mediocentro,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/julen-huidobro-betolaza-186002,Huidobro,Barakaldo,Bilbao (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/ekaitz-136109,Ekaitz,Barakaldo,Abadiño (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/bittor-424993,Bittor,Barakaldo,Güeñes (Vizcaya),Mediapunta,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/ander-laka-951502,Ander Laka,Barakaldo,Ondarroa (Vizcaya),Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/u-txoperena-3183389,U. Txoperena,Barakaldo,Lesaka (Pamplona),Mediapunta,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/alejandro-sanz-140086,Kako Sanz,Barakaldo,Tudela (Pamplona),Mediocentro,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/orozco-206882,Íñigo Orozko,Barakaldo,Donostia,Extremo derecho,Guadalajara,2 RFEF Grupo 2
https://es.besoccer.com/jugador/p-santiago-3183460,P. Santiago,Barakaldo,Eibar,Extremo izquierdo,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/endika-1024483,E. Buján,Barakaldo,Barakaldo,Extremo derecho,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/cortezon-218890,Xabi Cortezón,Barakaldo,Bilbao (Vizcaya),Delantero,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-fernandez-306676,Ander Pacheco,Barakaldo,Ibarra (Álava),Delantero,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/e-royo-93382,Kike Royo,UD Logroñés,Logroño,Portero,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-daza-664220,Álex Daza,UD Logroñés,Alcalá de Guadaíra (Sevilla),Portero,Sevilla,2 RFEF Grupo 2
https://es.besoccer.com/jugador/inaki-82842,Iñaki Sáenz,UD Logroñés,Logroño,Lateral izquierdo,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/miquel-993185,Miki Codina,UD Logroñés,Sant Hipòlit de Voltregà (Barcelona),Defensa central,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/andoni-201140,A. Ugarte,UD Logroñés,Oñati (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/cristian-fernandez-linde,Titi,UD Logroñés,Calahorra (La Rioja),Defensa central,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/monreal-141749,Julen Monreal,UD Logroñés,Pamplona,Defensa central,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/iribarren-201537,Yasin,UD Logroñés,Pamplona,Lateral derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/benat-almandoz-914873,B. Almandoz,UD Logroñés,San Sebastián (Guipúzcoa),Lateral derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/moreno-3257479,Eloy Moreno,UD Logroñés,Lorca (Murcia),Defensa central,Murcia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/sarriegi-217597,I. Sarriegi,UD Logroñés,San Sebastián,Mediocentro,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/urzelai-192401,U. Urcelay,UD Logroñés,Bilbao,Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-arias-82788,Álex Arias,UD Logroñés,Avilés,Mediapunta,Asturias,2 RFEF Grupo 2
https://es.besoccer.com/jugador/carlos-bravo-115143,Carlos Bravo,UD Logroñés,Madrid,Mediapunta,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/javier-cobo-pena,Javier Cobo,UD Logroñés,Torrelavega (Cantabria),Mediocentro,Cantabria,2 RFEF Grupo 2
https://es.besoccer.com/jugador/marchena-950556,A. Marchena,UD Logroñés,Brenes (Sevilla),Mediocentro,Sevilla,2 RFEF Grupo 2
https://es.besoccer.com/jugador/adria-c-902124,Adrià Capdevila,UD Logroñés,Vic (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/jon-madrazo-gutierrez-200075,Jon Madrazo,UD Logroñés,Ortuella (Vizcaya),Extremo izquierdo,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-gonzalez-337874,Jony,UD Logroñés,Logroño,Delantero,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/yurrebaso-31837,L. Yurrebaso,UD Logroñés,Bilbao,Delantero,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/seguin-194840,Aitor Seguín,UD Logroñés,Eibar,Extremo izquierdo,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/goti-108258,Asier Goti,UD Logroñés,Bilbao,Extremo derecho,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/u-garcia-878187,Unai García,UD Logroñés,Donostia-San Sebastián,Extremo derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-comparada-3149033,Álex Compa,UD Logroñés,Pontecesures (Pontevedra),Delantero,Pontevedra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-jimenez-871434,Joel Jiménez,Utebo,Avilés (Asturias),Portero,Asturias,2 RFEF Grupo 2
https://es.besoccer.com/jugador/nieves-d-246309,D. Nieves,Utebo,Villarrobledo (Albacete),Portero,Albacete,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-chanza-345458,J. Chanza,Utebo,Villarreal (Castellón),Portero,Castellón,2 RFEF Grupo 2
https://es.besoccer.com/jugador/o-sarriegi-362300,O. Sarriegi,Utebo,San Sebastián (Guipúzcoa),Lateral derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-adán-170075,Guti,Utebo,Zaragoza,Defensa central,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/meseguer-122735,Meseguer,Utebo,Alcañiz (Teruel),Defensa central,Teruel,2 RFEF Grupo 2
https://es.besoccer.com/jugador/antonio-202724,Toni Pérez,Utebo,Las Palmas de Gran Cranaria,Mediocentro,Las Palmas,2 RFEF Grupo 2
https://es.besoccer.com/jugador/eneko-aruzmendi-998114,Eneko Azurmendi,Utebo,Donostia-San Sebastián,Lateral izquierdo,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-perez-1005107,A. Pérez,Utebo,Zaragoza,Lateral derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/david-sanchez-bendicho,Machote,Utebo,Calatayud (Zaragoza),Lateral izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/alvaro-alvira-garcia,A. Alvira,Utebo,Zaragoza,Lateral izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/hernandez-789827,J. Hernández,Utebo,Zaragoza,Defensa central,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-latas-1004813,J. Latas,Utebo,Zaragoza,Lateral derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/d-marin-988605,D. Marín,Utebo,Zaragoza,Mediocentro,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/david-425267,David,Utebo,Madrid,Mediocentro,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/diego-suarez-145434,Diego Suárez,Utebo,Zaragoza,Extremo izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/alvaro-415275,Á. Barrero,Utebo,Almudévar (Huesca),Extremo derecho,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/forcen-416157,Forcén,Utebo,Illueca (Zaragoza),Extremo izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/d-ballarin-354872,D. Ballarín,Utebo,Zaragoza,Extremo izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/eric-iglesias-993133,Eric Iglesias,Utebo,Barcelona,Extremo izquierdo,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/acin-874913,G. Acín,Deportivo Aragón,Zaragoza,Portero,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/calavia-1001627,Carlos Calavia,Deportivo Aragón,Zaragoza,Portero,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-a-sirvent-853953,M. Operé,Deportivo Aragón,Alicante/Alacant,Defensa central,Alicante,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-vallejo-887364,J. Vallejo,Deportivo Aragón,Zaragoza,Lateral izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-serrano-887359,Juan Sebastián,Deportivo Aragón,Zaragoza,Lateral derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-jay-887390,A. Jay,Deportivo Aragón,Zaragoza,Lateral derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-motilva-3183981,A. Motilva,Deportivo Aragón,Zaragoza,Defensa central,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-aznar-3184816,M. Aznar,Deportivo Aragón,Lorca (Murcia),Defensa central,Murcia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/h-barrachina-3202273,H. Barrachina,Deportivo Aragón,Zaragoza,Defensa central,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/antonio-sola-427155,Antonio Sola,Deportivo Aragón,Utrillas (Aragón),Lateral izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/o-vacas-993954,O. Vacas,Deportivo Aragón,Barcelona,Mediocentro,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/vaquero-1016071,A. Vaquero,Deportivo Aragón,Zaragoza,Mediocentro,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/f-conte-887369,F. Conte,Deportivo Aragón,Zaragoza,Mediapunta,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/l-terrer-1005063,Lucas Terrer,Deportivo Aragón,Zaragoza,Mediocentro,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/juan-lopez-993545,Juan López,Deportivo Aragón,Zaragoza,Mediocentro,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-liso-3183985,Adrián Liso,Deportivo Aragón,Zaragoza,Extremo izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/manas-996708,Aitor Mañas,Deportivo Aragón,Madrid,Delantero,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/p-sans-1005052,Pau Sans,Deportivo Aragón,Zaragoza,Extremo izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/p-cortes-887388,Pablo Cortés,Deportivo Aragón,Zaragoza,Extremo derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/marcos-cuenca-951112,Marcos Cuenca,Deportivo Aragón,Zaragoza,Delantero,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/c-aragues-1005051,Chema Aragués,Deportivo Aragón,Tauste (Zaragoza),Extremo derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-rodriguez-776264,A. Rodríguez,Deportivo Alavés B,Palma de Mallorca,Portero,Murcia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gaizka-3136731,Gaizka García,Deportivo Alavés B,Vitoria-Gasteiz,Portero,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/r-montero-1002366,Rubén Montero,Deportivo Alavés B,Albacete,Portero,Albacete,2 RFEF Grupo 2
https://es.besoccer.com/jugador/e-munoz-1026046,Egoitz Muñoz,Deportivo Alavés B,Vitoria-Gasteiz,Lateral derecho,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/v-parada-864951,V. Parada,Deportivo Alavés B,Madrid,Lateral izquierdo,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/eneko-1025195,Eneko Ortiz,Deportivo Alavés B,Miranda de Ebro,Lateral izquierdo,Burgos,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-garcia-1027366,Álvaro García,Deportivo Alavés B,Alicante/Alacant,Defensa central,Alicante,2 RFEF Grupo 2
https://es.besoccer.com/jugador/x-olaiz-1028928,Xanet Oláiz,Deportivo Alavés B,Astigarraga (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/joseda-950103,Joseda Álvarez,Deportivo Alavés B,Esplugues de Llobregat (Barcelona),Lateral derecho,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-aranda-999798,Miguel Aranda,Deportivo Alavés B,Cártama (Málaga),Lateral izquierdo,Málaga,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-diallo-911809,M. Diallo,Deportivo Alavés B,Huesca,Mediocentro,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/t-mendes-901444,Tomás Mendes,Deportivo Alavés B,Almería,Mediocentro,Almería,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-guerrero-885933,J. Guerrero,Deportivo Alavés B,Bilbao,Mediapunta,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-sanchez-3150237,Ander Sánchez,Deportivo Alavés B,Vitoria-Gasteiz,Mediocentro,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-cena-3158406,Marcos Ceña,Deportivo Alavés B,Logroño,Mediocentro,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/u-ropero-919337,Unai Ropero,Deportivo Alavés B,Vitoria-Gasteiz,Extremo derecho,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/de-leon-3136695,José De León,Deportivo Alavés B,Madrid,Extremo izquierdo,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-sannadi-988342,M. Sannadi,Deportivo Alavés B,Vitoria-Gasteiz,Delantero,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/juanma-950036,Juanma,Deportivo Alavés B,Alhaurín de la Torre (Málaga),Extremo derecho,Málaga,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-gonzalez-1024587,A. González,Deportivo Alavés B,Agurain (Álava),Delantero,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/imanol-951780,Imanol,Deportivo Alavés B,Vitoria-Gastéiz,Extremo izquierdo,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/santamaria-33112,R. Santamaría,Tudelano,Pamplona,Portero,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/de-prados-113873,De Prados,Tudelano,Pamplona (Navarra),Portero,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/santamaria-41343,Santamaría,Tudelano,Pamplona,Defensa central,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/ramon-riego-garcia-176171,Ramón Riego,Tudelano,Candás (Asturias),Lateral izquierdo,Asturias,2 RFEF Grupo 2
https://es.besoccer.com/jugador/borja-314702,Borja Vicent,Tudelano,Alqueries (Castellón),Defensa central,Castellón,2 RFEF Grupo 2
https://es.besoccer.com/jugador/xabier-irurita-951717,Irurita,Tudelano,Villava (Navarra),Lateral derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-barrera-311499,Sito,Tudelano,Tarazona (Zaragoza),Lateral izquierdo,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/mario-sanchez-951723,Mario Sánchez,Tudelano,Azagra (Navarra),Lateral derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/joan-javier-998219,Joan Castaño,Tudelano,Valladolid,Defensa central,Valladolid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/antonio-otegui-khalife-195878,A. Otegui,Tudelano,Mendavia (Navarra),Mediocentro,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/daniel-santigosa-145420,Dani Santigosa,Tudelano,Barcelona,Mediocentro,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/alvaro-garcia-murillo-170783,Álvaro García,Tudelano,Fuenmayor (La Rioja),Mediocentro,La Rioja,2 RFEF Grupo 2
https://es.besoccer.com/jugador/unai-velez-951498,Unai Velez,Tudelano,Bilbao,Mediocentro,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-rodriguez-337571,Joel Rodríguez,Tudelano,Algemesí (Valencia),Delantero,Valencia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/alejandro-forner-fernandez,Colau,Tudelano,Faura (Valencia),Extremo izquierdo,Valencia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/e-aramburu-849752,Eder,Tudelano,Pamplona,Extremo derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/m-yoldi-336664,M. Yoldi,Tudelano,Pamplona,Extremo izquierdo,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/rodrigo-117360,Rodrigo Sanz,Tudelano,Olite (Navarra),Extremo derecho,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/i-amorrortu-336047,I. Amorrortu,Tudelano,Gernika (Vizcaya),Extremo derecho,Vizcaya,2 RFEF Grupo 2
https://es.besoccer.com/jugador/i-biarge-930848,Biarge,Barbastro,Huesca,Portero,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-fabrega-664216,Arnau Fàbrega,Barbastro,Llancà (Girona),Portero,Gerona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/mingotes-170088,Mingotes,Barbastro,Calatayud (Zaragoza),Defensa central,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-val-764963,J. Val,Barbastro,Huesca,Lateral derecho,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gasco-770402,Gascó,Barbastro,Madrid,Defensa central,Madrid,2 RFEF Grupo 2
https://es.besoccer.com/jugador/arroyo-112080,Óscar Arroyo,Barbastro,Tossa de Mar (Girona),Lateral derecho,Gerona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/h-bautista-1017604,H. Bautista,Barbastro,Zaragoza,Lateral derecho,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/javi-lopez-338943,Javito,Barbastro,Huesca,Mediocentro,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/israel-415419,Israel,Barbastro,Sant Cugat del Vallés (Barcelona),Mediocentro,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/jaime-415272,Jaime,Barbastro,Huesca,Mediocentro,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/crespo-730466,Crespo,Barbastro,Benamejí (Córdoba),Mediapunta,Córdoba,2 RFEF Grupo 2
https://es.besoccer.com/jugador/j-reques-923497,J. Requés,Barbastro,Segovia,Mediocentro,Segovia,2 RFEF Grupo 2
https://es.besoccer.com/jugador/quique-rausell-215765,Quique Rausell,Barbastro,Calatayud (Zaragoza),Mediapunta,Zaragoza,2 RFEF Grupo 2
https://es.besoccer.com/jugador/de-mesa-118534,De Mesa,Barbastro,Lleida,Delantero,Lérida,2 RFEF Grupo 2
https://es.besoccer.com/jugador/p-gállego-157844,P. Gállego,Barbastro,Huesca (España),Extremo izquierdo,Salamanca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/marc-prat-951147,Marc Prat,Barbastro,Huesca,Extremo izquierdo,Huesca,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gonpi-950958,Gonpi,Barbastro,Badalona,Extremo derecho,Barcelona,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-fraga-885916,Aitor Fraga,Real Sociedad C,Hernani (Guipúzcoa),Portero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/l-olasagasti-3188247,L. Olasagasti,Real Sociedad C,Donostia (San Sebastián),Portero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/iker-1024391,Iker Galindo,Real Sociedad C,Donostia-San Sebastián,Portero,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-velarde-3220604,Alain Velarde,Real Sociedad C,Gasteiz,Portero,Navarra,2 RFEF Grupo 2
https://es.besoccer.com/jugador/adrian-zango-3313944,Adrián Zango,Real Sociedad C,Vitoria-Gasteiz,Portero,Álava,2 RFEF Grupo 2
https://es.besoccer.com/jugador/merino-3183148,Jon Merino,Real Sociedad C,Donostia-San Sebastián,Lateral derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/julen-1024270,Julen Zubelzu,Real Sociedad C,Elduain (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-larranaga-1026678,A. Larrañaga,Real Sociedad C,Getaria (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/l-beitia-3188009,Luken Beitia,Real Sociedad C,Elgoibar (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/a-olarra-3188143,Aimar Olarra,Real Sociedad C,Donostia-San Sebastián,Lateral izquierdo,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/ekain-1024402,Ekain,Real Sociedad C,Donostia-San Sebastián,Lateral derecho,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/gorka-gastesi-951613,Gorka Gastesi,Real Sociedad C,Donostia-San Sebastián,Lateral izquierdo,Guipúzcoa,2 RFEF Grupo 2
https://es.besoccer.com/jugador/d-enrique-1028934,Domenic Torres,Real Sociedad C,Hondarribia (Guipúzcoa),Defensa central,Guipúzcoa,2 RFEF Grupo 2
